user_id,date,device,sex,Employment_status
525440,31-01-2015,Desktop,Male,salaried
104481,04-02-2015,Desktop,Male,salaried
258876,10-02-2015,Desktop,Female,salaried
279270,08-02-2015,Desktop,Male,salaried
771051,16-02-2015,Mobile,Male,salaried
323503,09-03-2015,Mobile,Female,salaried
572105,09-02-2015,Desktop,Male,salaried
848313,07-01-2015,Mobile,Male,salaried
620441,19-04-2015,Desktop,Female,salaried
870525,16-01-2015,Desktop,Female,salaried
578584,06-03-2015,Mobile,Female,salaried
72008,15-04-2015,Desktop,Female,salaried
125761,14-02-2015,Mobile,Female,salaried
838621,05-02-2015,Desktop,Female,salaried
811253,23-01-2015,Desktop,Male,salaried
772203,21-01-2015,Mobile,Female,salaried
935535,12-04-2015,Mobile,Female,salaried
462592,06-04-2015,Mobile,Female,salaried
121071,20-02-2015,Desktop,Female,salaried
517169,08-01-2015,Desktop,Female,salaried
433760,06-04-2015,Desktop,Female,salaried
658459,15-01-2015,Desktop,Male,salaried
55786,15-02-2015,Desktop,Male,salaried
545492,14-01-2015,Desktop,Female,salaried
642735,23-03-2015,Mobile,Male,salaried
281544,02-04-2015,Mobile,Male,salaried
244126,04-02-2015,Desktop,Male,salaried
897346,03-01-2015,Desktop,Male,salaried
280060,24-01-2015,Desktop,Female,salaried
805671,04-03-2015,Mobile,Female,salaried
172890,07-03-2015,Desktop,Female,salaried
697673,27-04-2015,Desktop,Female,salaried
90482,08-04-2015,Desktop,Male,salaried
790034,10-03-2015,Mobile,Female,salaried
925220,15-03-2015,Desktop,Male,salaried
981429,17-03-2015,Mobile,Female,salaried
962970,09-01-2015,Desktop,Female,salaried
607539,15-04-2015,Desktop,Female,salaried
795428,04-01-2015,Mobile,Female,salaried
163085,30-03-2015,Mobile,Female,salaried
778792,11-04-2015,Desktop,Female,salaried
793791,28-04-2015,Mobile,Male,salaried
687905,01-03-2015,Mobile,Male,salaried
370546,22-01-2015,Desktop,Female,salaried
687244,13-02-2015,Mobile,Female,salaried
543960,07-01-2015,Mobile,Male,salaried
725304,08-03-2015,Desktop,Female,salaried
487345,10-02-2015,Desktop,Male,salaried
286758,20-02-2015,Desktop,Male,salaried
485097,10-04-2015,Desktop,Female,salaried
64107,25-01-2015,Mobile,Male,salaried
555338,11-02-2015,Desktop,Female,salaried
449138,10-03-2015,Desktop,Female,salaried
62733,27-04-2015,Mobile,Female,salaried
973249,12-03-2015,Desktop,Female,salaried
281357,31-01-2015,Mobile,Female,salaried
793077,16-01-2015,Mobile,Male,salaried
597392,16-03-2015,Mobile,Female,salaried
231918,01-03-2015,Mobile,Female,salaried
964277,30-04-2015,Desktop,Male,salaried
110676,22-02-2015,Desktop,Female,salaried
923218,31-03-2015,Desktop,Male,salaried
76011,29-04-2015,Desktop,Female,salaried
151554,10-03-2015,Desktop,Female,salaried
493265,18-01-2015,Desktop,Male,salaried
983523,27-02-2015,Desktop,Male,salaried
970187,14-01-2015,Desktop,Male,salaried
832829,06-02-2015,Desktop,Female,salaried
824425,26-02-2015,Desktop,Male,salaried
861081,16-01-2015,Mobile,Male,salaried
914106,21-04-2015,Desktop,Female,salaried
136245,23-02-2015,Desktop,Male,salaried
169744,29-04-2015,Desktop,Female,salaried
975258,05-04-2015,Mobile,Male,salaried
873082,15-03-2015,Desktop,Male,salaried
524487,16-02-2015,Desktop,Female,salaried
720795,11-02-2015,Desktop,Male,salaried
587761,07-01-2015,Desktop,Male,salaried
446205,30-01-2015,Desktop,Female,salaried
400511,09-04-2015,Mobile,Male,salaried
974934,03-02-2015,Desktop,Male,salaried
647709,05-02-2015,Mobile,Male,salaried
119629,26-02-2015,Mobile,Female,salaried
838486,31-03-2015,Desktop,Female,salaried
601634,11-02-2015,Desktop,Male,salaried
634239,11-04-2015,Desktop,Female,salaried
822248,24-03-2015,Desktop,Female,salaried
231030,07-02-2015,Mobile,Female,salaried
12756,02-04-2015,Desktop,Female,salaried
557472,12-04-2015,Desktop,Female,salaried
96460,22-04-2015,Desktop,Female,salaried
534464,26-01-2015,Desktop,Male,salaried
159376,30-01-2015,Desktop,Male,salaried
119482,03-04-2015,Mobile,Female,salaried
69128,02-01-2015,Desktop,Male,salaried
839989,17-01-2015,Desktop,Female,salaried
613731,02-02-2015,Desktop,Female,salaried
606900,10-03-2015,Desktop,Male,salaried
558149,16-02-2015,Desktop,Male,salaried
183568,26-04-2015,Desktop,Female,salaried
111006,17-04-2015,Desktop,Female,salaried
116693,25-04-2015,Desktop,Male,salaried
436445,11-02-2015,Desktop,Female,salaried
693664,13-01-2015,Mobile,Female,salaried
233553,12-03-2015,Mobile,Female,salaried
37255,11-03-2015,Desktop,Female,salaried
192635,20-03-2015,Mobile,Male,salaried
876905,15-02-2015,Desktop,Female,salaried
66307,30-04-2015,Desktop,Female,salaried
392965,18-03-2015,Desktop,Female,salaried
977367,23-01-2015,Desktop,Female,salaried
991738,22-02-2015,Mobile,Male,salaried
552712,11-04-2015,Desktop,Female,salaried
786676,09-03-2015,Mobile,Female,salaried
22247,07-02-2015,Desktop,Male,salaried
69618,23-04-2015,Mobile,Male,salaried
880507,08-01-2015,Desktop,Male,salaried
567399,25-02-2015,Mobile,Female,salaried
576225,12-02-2015,Mobile,Female,salaried
26329,11-03-2015,Mobile,Male,salaried
785501,08-01-2015,Desktop,Male,salaried
883960,29-03-2015,Mobile,Female,salaried
330978,28-02-2015,Desktop,Male,salaried
738638,26-02-2015,Desktop,Male,salaried
740296,01-02-2015,Mobile,Female,salaried
57963,01-04-2015,Desktop,Female,salaried
315236,23-02-2015,Mobile,Male,salaried
917071,18-02-2015,Desktop,Female,salaried
770895,28-02-2015,Desktop,Male,salaried
112135,20-01-2015,Desktop,Female,salaried
803898,23-02-2015,Desktop,Female,salaried
615254,30-04-2015,Desktop,Female,salaried
390788,22-03-2015,Desktop,Female,salaried
950353,30-04-2015,Desktop,Male,salaried
460753,19-01-2015,Desktop,Female,salaried
275817,08-01-2015,Mobile,Female,salaried
326680,02-02-2015,Desktop,Male,salaried
395734,27-01-2015,Desktop,Female,salaried
746566,06-02-2015,Mobile,Female,salaried
438276,15-03-2015,Desktop,Male,salaried
250737,15-04-2015,Desktop,Male,salaried
701809,03-02-2015,Desktop,Male,salaried
917292,23-03-2015,Desktop,Female,salaried
711487,20-02-2015,Mobile,Male,salaried
645378,17-03-2015,Desktop,Female,salaried
368397,20-04-2015,Desktop,Female,salaried
48377,21-04-2015,Desktop,Female,salaried
50194,18-04-2015,Desktop,Male,salaried
316720,01-04-2015,Desktop,Female,salaried
372696,06-04-2015,Desktop,Female,salaried
908768,16-01-2015,Desktop,Female,salaried
274312,28-02-2015,Mobile,Male,salaried
501684,21-01-2015,Mobile,Male,salaried
435446,22-04-2015,Mobile,Female,salaried
876865,02-04-2015,Mobile,Female,salaried
260837,30-03-2015,Desktop,Female,salaried
871114,26-04-2015,Desktop,Male,salaried
641362,04-04-2015,Desktop,Male,salaried
642686,30-01-2015,Desktop,Male,salaried
617578,17-02-2015,Mobile,Female,salaried
35939,14-03-2015,Mobile,Female,salaried
723585,30-03-2015,Mobile,Male,salaried
404982,06-02-2015,Mobile,Female,salaried
813373,16-02-2015,Mobile,Female,salaried
882380,16-01-2015,Desktop,Female,salaried
180981,22-02-2015,Desktop,Male,salaried
763197,27-01-2015,Mobile,Male,salaried
285986,14-03-2015,Mobile,Female,salaried
547088,17-04-2015,Desktop,Female,salaried
144514,26-02-2015,Desktop,Female,salaried
142719,05-02-2015,Mobile,Male,salaried
486284,05-02-2015,Desktop,Female,salaried
476360,10-03-2015,Desktop,Female,salaried
781588,19-03-2015,Desktop,Male,salaried
114678,21-01-2015,Desktop,Female,salaried
395466,21-02-2015,Mobile,Male,salaried
652929,11-04-2015,Mobile,Female,salaried
951132,16-01-2015,Desktop,Male,salaried
85929,07-04-2015,Desktop,Male,salaried
104750,06-04-2015,Mobile,Male,salaried
894123,31-03-2015,Desktop,Male,salaried
291716,25-02-2015,Desktop,Female,salaried
506904,12-02-2015,Mobile,Female,salaried
933780,30-03-2015,Desktop,Female,salaried
658448,20-01-2015,Mobile,Female,salaried
502482,24-02-2015,Desktop,Male,salaried
503876,16-04-2015,Desktop,Female,salaried
855525,18-04-2015,Desktop,Female,salaried
684960,20-02-2015,Mobile,Male,salaried
933422,13-02-2015,Desktop,Female,salaried
746843,08-02-2015,Desktop,Female,salaried
569162,25-02-2015,Desktop,Female,salaried
662804,15-04-2015,Desktop,Male,salaried
315162,12-03-2015,Desktop,Female,salaried
57494,21-03-2015,Desktop,Male,salaried
868221,12-03-2015,Mobile,Female,salaried
728011,15-02-2015,Desktop,Female,salaried
208914,24-02-2015,Desktop,Male,salaried
904507,22-01-2015,Desktop,Female,salaried
142243,02-01-2015,Desktop,Male,salaried
975359,19-01-2015,Mobile,Male,salaried
190081,03-01-2015,Desktop,Female,salaried
650751,03-04-2015,Desktop,Male,salaried
291489,10-01-2015,Desktop,Female,salaried
367985,03-02-2015,Mobile,Male,salaried
877273,28-03-2015,Mobile,Female,salaried
135448,08-02-2015,Desktop,Female,salaried
860950,21-02-2015,Mobile,Female,salaried
814698,14-03-2015,Desktop,Female,salaried
435509,19-03-2015,Desktop,Female,salaried
632362,17-01-2015,Desktop,Female,salaried
649295,07-01-2015,Desktop,Female,salaried
681273,03-04-2015,Mobile,Female,salaried
758315,05-03-2015,Desktop,Female,salaried
943024,10-01-2015,Desktop,Female,salaried
487761,01-04-2015,Desktop,Male,salaried
747066,23-02-2015,Mobile,Female,salaried
408290,08-02-2015,Desktop,Female,salaried
339232,04-02-2015,Desktop,Male,salaried
585313,17-01-2015,Desktop,Male,salaried
682446,04-03-2015,Desktop,Female,salaried
841387,05-02-2015,Mobile,Male,salaried
297936,04-01-2015,Mobile,Female,salaried
467181,16-03-2015,Desktop,Female,salaried
149495,16-03-2015,Mobile,Female,salaried
259024,27-01-2015,Mobile,Male,salaried
525864,10-04-2015,Mobile,Female,salaried
546722,06-04-2015,Mobile,Female,salaried
676902,08-02-2015,Desktop,Male,salaried
682415,02-04-2015,Desktop,Male,salaried
607076,21-02-2015,Mobile,Female,salaried
163590,31-03-2015,Mobile,Male,salaried
309940,08-02-2015,Desktop,Female,salaried
530705,22-04-2015,Desktop,Male,salaried
656294,08-01-2015,Desktop,Female,salaried
662949,07-02-2015,Mobile,Female,salaried
306616,17-02-2015,Desktop,Male,salaried
489647,23-02-2015,Desktop,Male,salaried
385859,27-02-2015,Desktop,Male,salaried
271370,06-02-2015,Desktop,Male,salaried
455493,28-01-2015,Desktop,Female,salaried
990176,25-02-2015,Desktop,Male,salaried
156943,16-02-2015,Desktop,Female,salaried
682001,16-02-2015,Desktop,Female,salaried
228802,31-01-2015,Desktop,Female,salaried
84403,19-04-2015,Mobile,Female,salaried
840528,26-02-2015,Mobile,Male,salaried
370993,17-04-2015,Desktop,Female,salaried
96455,23-04-2015,Mobile,Male,salaried
372530,09-02-2015,Desktop,Female,salaried
240258,09-02-2015,Desktop,Female,salaried
331670,22-03-2015,Desktop,Female,salaried
375123,04-04-2015,Mobile,Male,salaried
806448,31-01-2015,Desktop,Male,salaried
995819,10-03-2015,Desktop,Male,salaried
336394,16-04-2015,Desktop,Male,salaried
703591,22-01-2015,Desktop,Female,salaried
468301,11-04-2015,Desktop,Female,salaried
698561,28-04-2015,Desktop,Female,salaried
402500,21-02-2015,Desktop,Male,salaried
626986,21-02-2015,Desktop,Male,salaried
195040,25-01-2015,Mobile,Female,salaried
991800,09-03-2015,Mobile,Female,salaried
561374,19-04-2015,Desktop,Female,salaried
261053,16-02-2015,Mobile,Female,salaried
337801,21-04-2015,Mobile,Female,salaried
464820,10-04-2015,Desktop,Male,salaried
101784,06-03-2015,Desktop,Female,salaried
22886,13-01-2015,Mobile,Female,salaried
897891,21-02-2015,Desktop,Female,salaried
776615,14-04-2015,Desktop,Male,salaried
459297,07-04-2015,Desktop,Female,salaried
195034,06-03-2015,Desktop,Male,salaried
615677,02-01-2015,Desktop,Female,salaried
576474,05-04-2015,Desktop,Male,salaried
196267,10-03-2015,Desktop,Female,salaried
349340,08-01-2015,Desktop,Male,salaried
622061,01-03-2015,Desktop,Female,salaried
809330,19-02-2015,Desktop,Female,salaried
592803,05-02-2015,Mobile,Female,salaried
755736,16-02-2015,Desktop,Female,salaried
62152,09-04-2015,Desktop,Male,salaried
20242,06-04-2015,Desktop,Male,salaried
870389,26-02-2015,Desktop,Male,salaried
71678,09-03-2015,Desktop,Female,salaried
203557,25-03-2015,Mobile,Male,salaried
344349,08-03-2015,Mobile,Female,salaried
617573,20-01-2015,Desktop,Female,salaried
68349,21-01-2015,Mobile,Male,salaried
510044,17-03-2015,Mobile,Male,salaried
198711,05-04-2015,Desktop,Female,salaried
144096,13-03-2015,Desktop,Female,salaried
855924,04-03-2015,Desktop,Male,salaried
50875,02-03-2015,Desktop,Male,salaried
65947,13-02-2015,Desktop,Male,salaried
154657,16-03-2015,Desktop,Female,salaried
750469,21-01-2015,Mobile,Female,salaried
836413,25-04-2015,Desktop,Female,salaried
463221,19-03-2015,Desktop,Male,salaried
317590,30-03-2015,Mobile,Male,salaried
243964,10-03-2015,Desktop,Female,salaried
979850,08-01-2015,Desktop,Male,salaried
447802,31-01-2015,Desktop,Female,salaried
412362,15-03-2015,Desktop,Female,salaried
2148,26-03-2015,Mobile,Male,salaried
518034,20-02-2015,Desktop,Male,salaried
132485,29-04-2015,Mobile,Female,salaried
844010,24-03-2015,Desktop,Female,salaried
773043,21-04-2015,Desktop,Female,salaried
775039,26-04-2015,Desktop,Female,salaried
614056,22-04-2015,Desktop,Female,salaried
491002,18-04-2015,Desktop,Female,salaried
322012,17-04-2015,Desktop,Female,salaried
499335,20-02-2015,Desktop,Female,salaried
494858,20-04-2015,Mobile,Female,salaried
596500,09-03-2015,Desktop,Male,salaried
106463,15-03-2015,Mobile,Female,salaried
375030,22-02-2015,Mobile,Female,salaried
674464,01-03-2015,Desktop,Male,salaried
500135,15-04-2015,Desktop,Female,salaried
390096,10-02-2015,Mobile,Female,salaried
603780,08-03-2015,Mobile,Female,salaried
112275,14-03-2015,Desktop,Female,salaried
842599,28-02-2015,Desktop,Female,salaried
209667,15-02-2015,Desktop,Female,salaried
175510,02-01-2015,Desktop,Female,salaried
658373,13-04-2015,Desktop,Female,salaried
840443,15-03-2015,Mobile,Female,salaried
213679,11-04-2015,Desktop,Female,salaried
862187,11-03-2015,Desktop,Female,salaried
622445,06-04-2015,Desktop,Male,salaried
137113,25-03-2015,Desktop,Female,salaried
399650,12-02-2015,Mobile,Female,salaried
400049,29-01-2015,Desktop,Female,salaried
701326,11-03-2015,Desktop,Female,salaried
452381,26-04-2015,Desktop,Male,salaried
345143,10-01-2015,Mobile,Female,salaried
794648,06-02-2015,Mobile,Female,salaried
51997,10-02-2015,Mobile,Male,salaried
41037,09-04-2015,Desktop,Female,salaried
765453,05-04-2015,Mobile,Female,salaried
251327,24-01-2015,Desktop,Female,salaried
331733,08-03-2015,Desktop,Male,salaried
277594,20-04-2015,Desktop,Female,salaried
518246,09-02-2015,Desktop,Male,salaried
849696,17-02-2015,Mobile,Male,salaried
543179,05-03-2015,Desktop,Female,salaried
374399,28-03-2015,Desktop,Male,salaried
929471,28-02-2015,Desktop,Female,salaried
820976,11-01-2015,Desktop,Male,salaried
402976,05-02-2015,Desktop,Female,salaried
622105,26-01-2015,Desktop,Female,salaried
446264,01-03-2015,Desktop,Female,salaried
593634,09-04-2015,Mobile,Male,salaried
169152,21-04-2015,Desktop,Female,salaried
114839,19-04-2015,Desktop,Male,salaried
772339,07-03-2015,Desktop,Male,salaried
168961,13-01-2015,Mobile,Male,salaried
736953,04-03-2015,Mobile,Male,salaried
51862,25-04-2015,Desktop,Male,salaried
652395,28-02-2015,Mobile,Male,salaried
32354,26-03-2015,Desktop,Female,salaried
655788,23-03-2015,Desktop,Female,salaried
75247,01-01-2015,Desktop,Female,salaried
319804,30-01-2015,Desktop,Male,salaried
261717,22-03-2015,Desktop,Female,salaried
163421,12-04-2015,Mobile,Male,salaried
983713,27-02-2015,Mobile,Male,salaried
363208,16-02-2015,Desktop,Female,salaried
343658,10-04-2015,Desktop,Male,salaried
173021,21-03-2015,Mobile,Male,salaried
948164,11-03-2015,Desktop,Male,salaried
794468,28-03-2015,Desktop,Male,salaried
876891,03-04-2015,Mobile,Female,salaried
938057,27-04-2015,Desktop,Male,salaried
223634,01-04-2015,Desktop,Male,salaried
347395,02-04-2015,Desktop,Male,salaried
449044,18-03-2015,Desktop,Male,salaried
300152,14-03-2015,Desktop,Female,salaried
549908,21-02-2015,Mobile,Female,salaried
668152,13-02-2015,Desktop,Male,salaried
171987,27-03-2015,Mobile,Male,salaried
274614,07-01-2015,Desktop,Male,salaried
907279,04-01-2015,Desktop,Male,salaried
128608,19-04-2015,Desktop,Male,salaried
219589,12-02-2015,Desktop,Female,salaried
848400,07-03-2015,Desktop,Male,salaried
640470,05-04-2015,Mobile,Male,salaried
44955,24-01-2015,Desktop,Female,salaried
591230,15-02-2015,Desktop,Female,salaried
732219,03-02-2015,Mobile,Female,salaried
423234,25-03-2015,Mobile,Female,salaried
171226,25-02-2015,Desktop,Female,salaried
599043,22-04-2015,Desktop,Female,salaried
491970,30-01-2015,Mobile,Male,salaried
746353,17-01-2015,Mobile,Female,salaried
218631,01-01-2015,Desktop,Female,salaried
258274,14-02-2015,Mobile,Female,salaried
867006,15-04-2015,Desktop,Female,salaried
446661,11-04-2015,Desktop,Male,salaried
890648,27-02-2015,Desktop,Female,salaried
461022,13-01-2015,Mobile,Female,salaried
932681,24-03-2015,Desktop,Male,salaried
132881,05-01-2015,Desktop,Female,salaried
147866,24-02-2015,Desktop,Male,salaried
273928,03-02-2015,Desktop,Female,salaried
585478,17-03-2015,Desktop,Male,salaried
183552,09-02-2015,Desktop,Female,salaried
990906,01-04-2015,Desktop,Female,salaried
153259,30-03-2015,Desktop,Male,salaried
928004,30-04-2015,Mobile,Male,salaried
174801,19-01-2015,Desktop,Male,salaried
953379,22-04-2015,Desktop,Male,salaried
182081,27-01-2015,Mobile,Male,salaried
405648,21-02-2015,Desktop,Male,salaried
24833,25-02-2015,Mobile,Male,salaried
291328,16-03-2015,Mobile,Male,salaried
424673,11-04-2015,Mobile,Female,salaried
690990,21-02-2015,Desktop,Male,salaried
263557,06-04-2015,Desktop,Male,salaried
548047,12-01-2015,Desktop,Female,salaried
854465,09-04-2015,Mobile,Male,salaried
174301,15-02-2015,Desktop,Female,salaried
31730,02-03-2015,Mobile,Male,salaried
23369,07-04-2015,Desktop,Female,salaried
570216,21-01-2015,Desktop,Female,salaried
53416,09-04-2015,Desktop,Female,salaried
571867,31-03-2015,Desktop,Female,salaried
33149,17-02-2015,Desktop,Male,salaried
224369,15-04-2015,Mobile,Female,salaried
73701,21-04-2015,Mobile,Male,salaried
431907,31-01-2015,Desktop,Female,salaried
91218,18-02-2015,Desktop,Female,salaried
471902,05-04-2015,Desktop,Female,salaried
880357,29-03-2015,Desktop,Male,salaried
711749,16-02-2015,Desktop,Male,salaried
676936,07-03-2015,Desktop,Female,salaried
505998,13-03-2015,Desktop,Female,salaried
615556,05-01-2015,Desktop,Female,salaried
327684,28-03-2015,Desktop,Female,salaried
348,12-04-2015,Mobile,Female,salaried
154727,28-04-2015,Mobile,Male,salaried
910349,18-03-2015,Mobile,Male,salaried
403600,24-03-2015,Desktop,Male,salaried
318193,05-01-2015,Desktop,Female,salaried
335558,09-04-2015,Mobile,Male,salaried
125842,06-02-2015,Desktop,Male,salaried
777663,13-01-2015,Desktop,Male,salaried
862473,30-04-2015,Desktop,Male,salaried
887977,11-04-2015,Mobile,Male,salaried
1811,03-03-2015,Desktop,Female,salaried
892926,25-02-2015,Desktop,Male,salaried
810732,01-03-2015,Mobile,Male,salaried
451258,24-01-2015,Mobile,Male,salaried
535524,15-02-2015,Mobile,Female,salaried
115335,31-03-2015,Desktop,Female,salaried
553794,05-04-2015,Desktop,Female,salaried
387166,08-03-2015,Desktop,Female,salaried
378607,23-04-2015,Mobile,Male,salaried
231827,07-02-2015,Mobile,Male,salaried
663865,10-04-2015,Mobile,Female,salaried
990283,16-03-2015,Desktop,Female,salaried
946705,08-01-2015,Desktop,Male,salaried
656232,05-02-2015,Desktop,Female,salaried
893964,21-03-2015,Desktop,Female,salaried
812867,06-02-2015,Desktop,Female,salaried
349281,20-02-2015,Desktop,Male,salaried
950640,27-04-2015,Desktop,Female,salaried
987280,30-03-2015,Mobile,Female,salaried
129654,20-04-2015,Mobile,Male,salaried
728100,10-01-2015,Mobile,Female,salaried
210598,13-04-2015,Desktop,Male,salaried
793331,13-03-2015,Desktop,Male,salaried
381805,31-03-2015,Mobile,Male,salaried
469947,06-01-2015,Mobile,Female,salaried
351952,19-04-2015,Desktop,Female,salaried
856727,16-01-2015,Mobile,Male,salaried
643267,29-03-2015,Desktop,Male,salaried
463756,24-01-2015,Desktop,Female,salaried
264782,01-04-2015,Mobile,Female,salaried
640409,30-01-2015,Mobile,Female,salaried
48025,18-04-2015,Desktop,Female,salaried
654837,25-04-2015,Desktop,Male,salaried
950703,02-03-2015,Desktop,Female,salaried
110880,26-04-2015,Mobile,Female,salaried
397113,03-03-2015,Mobile,Female,salaried
271874,26-01-2015,Desktop,Female,salaried
121930,04-04-2015,Desktop,Female,salaried
733627,20-01-2015,Desktop,Male,salaried
755511,30-01-2015,Desktop,Female,salaried
836625,29-03-2015,Desktop,Male,salaried
894877,03-02-2015,Desktop,Male,salaried
660966,06-02-2015,Desktop,Female,salaried
236739,04-02-2015,Desktop,Male,salaried
218115,12-02-2015,Mobile,Female,salaried
282707,13-03-2015,Mobile,Male,salaried
606399,10-03-2015,Desktop,Female,salaried
455737,08-03-2015,Mobile,Female,salaried
951162,06-04-2015,Desktop,Female,salaried
460987,14-03-2015,Desktop,Female,salaried
971700,15-03-2015,Mobile,Male,salaried
473546,06-02-2015,Desktop,Male,salaried
211172,28-04-2015,Mobile,Female,salaried
123933,15-04-2015,Desktop,Male,salaried
584169,14-01-2015,Mobile,Male,salaried
967233,02-02-2015,Mobile,Male,salaried
592266,05-02-2015,Desktop,Male,salaried
111564,25-04-2015,Desktop,Female,salaried
294818,10-02-2015,Desktop,Male,salaried
624629,06-01-2015,Mobile,Male,salaried
36729,22-02-2015,Desktop,Female,salaried
288669,25-01-2015,Mobile,Female,salaried
851420,24-04-2015,Desktop,Male,salaried
198054,06-03-2015,Mobile,Male,salaried
544142,29-04-2015,Desktop,Male,salaried
868328,06-03-2015,Desktop,Female,salaried
548726,27-04-2015,Mobile,Female,salaried
667352,17-02-2015,Desktop,Female,salaried
69481,08-04-2015,Desktop,Male,salaried
754515,07-01-2015,Desktop,Female,salaried
332409,28-02-2015,Desktop,Female,salaried
879362,04-04-2015,Desktop,Female,salaried
615653,20-01-2015,Desktop,Male,salaried
194792,16-02-2015,Mobile,Male,salaried
636661,24-03-2015,Mobile,Male,salaried
478255,21-02-2015,Mobile,Male,salaried
373423,22-03-2015,Mobile,Male,salaried
189708,13-04-2015,Mobile,Male,salaried
197520,13-02-2015,Desktop,Male,salaried
990521,13-01-2015,Mobile,Male,salaried
402725,24-02-2015,Desktop,Male,salaried
84615,10-03-2015,Desktop,Male,salaried
18282,29-03-2015,Desktop,Female,salaried
715525,17-04-2015,Desktop,Female,salaried
437715,12-02-2015,Desktop,Female,salaried
904268,24-03-2015,Desktop,Female,salaried
698406,28-03-2015,Desktop,Female,salaried
727521,23-01-2015,Mobile,Male,salaried
277713,23-01-2015,Desktop,Female,salaried
84572,12-02-2015,Desktop,Female,salaried
383237,10-04-2015,Mobile,Female,salaried
933473,27-04-2015,Mobile,Female,salaried
984527,18-01-2015,Mobile,Male,salaried
270990,20-02-2015,Desktop,Male,salaried
240335,07-03-2015,Desktop,Female,salaried
832643,02-04-2015,Mobile,Female,salaried
408736,09-01-2015,Desktop,Male,salaried
480778,04-02-2015,Desktop,Female,salaried
708807,29-04-2015,Desktop,Male,salaried
94029,14-02-2015,Mobile,Male,salaried
28669,11-03-2015,Desktop,Female,salaried
895292,11-01-2015,Mobile,Female,salaried
407076,29-04-2015,Mobile,Female,salaried
512322,21-03-2015,Desktop,Male,salaried
548986,26-02-2015,Desktop,Male,salaried
693484,05-01-2015,Mobile,Male,salaried
734387,20-03-2015,Desktop,Male,salaried
570884,26-02-2015,Mobile,Male,salaried
218867,14-04-2015,Desktop,Male,salaried
404191,02-01-2015,Desktop,Male,salaried
412112,19-02-2015,Mobile,Male,salaried
819864,06-01-2015,Mobile,Male,salaried
833504,07-03-2015,Desktop,Female,salaried
536429,26-03-2015,Mobile,Male,salaried
88101,11-04-2015,Desktop,Male,salaried
471388,12-04-2015,Mobile,Female,salaried
304187,09-03-2015,Desktop,Female,salaried
742487,08-03-2015,Desktop,Male,salaried
806543,02-01-2015,Desktop,Male,salaried
368381,12-02-2015,Desktop,Male,salaried
474224,04-02-2015,Desktop,Male,salaried
985876,03-04-2015,Desktop,Female,salaried
55050,30-04-2015,Desktop,Female,salaried
586757,25-02-2015,Desktop,Male,salaried
527584,12-04-2015,Mobile,Male,salaried
273091,19-03-2015,Desktop,Male,salaried
578458,07-02-2015,Mobile,Male,salaried
437995,19-03-2015,Desktop,Female,salaried
56158,09-01-2015,Mobile,Male,salaried
470240,28-02-2015,Desktop,Female,salaried
881049,16-04-2015,Mobile,Male,salaried
617572,13-02-2015,Mobile,Male,salaried
432032,02-01-2015,Mobile,Female,salaried
747888,28-03-2015,Mobile,Female,salaried
415706,09-02-2015,Mobile,Female,salaried
448758,07-03-2015,Desktop,Female,salaried
802770,30-04-2015,Desktop,Female,salaried
651465,09-02-2015,Mobile,Male,salaried
210080,03-04-2015,Mobile,Female,salaried
745739,26-02-2015,Mobile,Male,salaried
460438,26-01-2015,Desktop,Male,salaried
548991,29-04-2015,Mobile,Male,salaried
276058,27-02-2015,Desktop,Male,salaried
941343,20-02-2015,Desktop,Female,salaried
610871,16-01-2015,Desktop,Male,salaried
655861,22-04-2015,Desktop,Male,salaried
795613,01-02-2015,Desktop,Female,salaried
443171,07-02-2015,Desktop,Male,salaried
805087,16-01-2015,Mobile,Male,salaried
996403,05-04-2015,Desktop,Male,salaried
721740,17-01-2015,Mobile,Female,salaried
239414,19-02-2015,Desktop,Female,salaried
939236,22-03-2015,Mobile,Female,salaried
397120,08-04-2015,Desktop,Male,salaried
579884,08-03-2015,Desktop,Female,salaried
729608,05-01-2015,Desktop,Female,salaried
234902,23-02-2015,Desktop,Male,salaried
689208,04-03-2015,Desktop,Male,salaried
734596,07-04-2015,Desktop,Male,salaried
752076,20-02-2015,Desktop,Male,salaried
620750,14-02-2015,Desktop,Male,salaried
790852,28-01-2015,Desktop,Male,salaried
827010,28-01-2015,Desktop,Female,salaried
744856,20-03-2015,Mobile,Male,salaried
83421,24-03-2015,Mobile,Female,salaried
293560,27-02-2015,Mobile,Male,salaried
578082,22-02-2015,Mobile,Male,salaried
766282,30-01-2015,Mobile,Female,salaried
117109,03-02-2015,Mobile,Male,salaried
495910,25-02-2015,Mobile,Female,salaried
71272,04-02-2015,Mobile,Female,salaried
612674,12-02-2015,Mobile,Female,salaried
757230,08-04-2015,Mobile,Male,salaried
234321,08-02-2015,Desktop,Male,salaried
672476,18-04-2015,Mobile,Male,salaried
846466,09-02-2015,Desktop,Female,salaried
580299,04-03-2015,Mobile,Female,salaried
515364,11-02-2015,Desktop,Male,salaried
65220,17-03-2015,Mobile,Male,salaried
612065,25-04-2015,Desktop,Female,salaried
730655,05-02-2015,Desktop,Female,salaried
784009,06-03-2015,Desktop,Male,salaried
773600,27-03-2015,Desktop,Female,salaried
898171,03-04-2015,Desktop,Male,salaried
660238,15-01-2015,Desktop,Female,salaried
